,PlayerID,Player,Position,Team,Age,Games Played,Goals,Assists,Points,TOI
279,8477500,Bo Horvat,C,NYI,29,0.0,0.0,0.0,0.0,0.0
280,8477501,Valeri Nichushkin,R,COL,29,0.0,0.0,0.0,0.0,0.0
281,8477504,Josh Morrissey,D,WPG,29,0.0,0.0,0.0,0.0,0.0
282,8477505,Alexander Wennberg,C,SJS,30,0.0,0.0,0.0,0.0,0.0
283,8477506,Ryan Pulock,D,NYI,30,0.0,0.0,0.0,0.0,0.0
284,8477507,Nikita Zadorov,D,BOS,29,0.0,0.0,0.0,0.0,0.0
285,8477508,Curtis Lazar,C,NJD,29,0.0,0.0,0.0,0.0,0.0
286,8477511,Anthony Mantha,R,CGY,30,0.0,0.0,0.0,0.0,0.0
287,8477527,Ross Johnston,L,ANA,30,0.0,0.0,0.0,0.0,0.0
288,8477573,Nathan Walker,L,STL,30,0.0,0.0,0.0,0.0,0.0
289,8477810,Joel Hanley,D,CGY,33,0.0,0.0,0.0,0.0,0.0
290,8477839,Conor Sheary,L,TBL,32,0.0,0.0,0.0,0.0,0.0
291,8477845,Trevor van Riemsdyk,D,WSH,33,0.0,0.0,0.0,0.0,0.0
292,8477851,Jordan Oesterle,D,BOS,32,0.0,0.0,0.0,0.0,0.0
293,8477887,Patrick Brown,C,BOS,32,0.0,0.0,0.0,0.0,0.0
294,8477903,Garnet Hathaway,R,PHI,33,0.0,0.0,0.0,0.0,0.0
295,8477919,Frederick Gaudreau,C,MIN,31,0.0,0.0,0.0,0.0,0.0
296,8477931,Tomas Nosek,L,FLA,32,0.0,0.0,0.0,0.0,0.0
297,8477932,Aaron Ekblad,D,FLA,28,0.0,0.0,0.0,0.0,0.0
298,8477933,Sam Reinhart,C,FLA,29,0.0,0.0,0.0,0.0,0.0
299,8477935,Sam Bennett,C,FLA,28,0.0,0.0,0.0,0.0,0.0
300,8477938,Haydn Fleury,D,WPG,28,0.0,0.0,0.0,0.0,0.0
301,8477940,Nikolaj Ehlers,L,WPG,28,0.0,0.0,0.0,0.0,0.0
302,8477942,Kevin Fiala,L,LAK,28,0.0,0.0,0.0,0.0,0.0
303,8477946,Dylan Larkin,C,DET,28,0.0,0.0,0.0,0.0,0.0
304,8477947,Sonny Milano,L,WSH,28,0.0,0.0,0.0,0.0,0.0
305,8477948,Travis Sanheim,D,PHI,28,0.0,0.0,0.0,0.0,0.0
306,8477949,Alex Tuch,R,BUF,28,0.0,0.0,0.0,0.0,0.0
307,8477951,Nick Schmaltz,C,UTA,28,0.0,0.0,0.0,0.0,0.0
308,8477952,Robby Fabbri,C,ANA,28,0.0,0.0,0.0,0.0,0.0
309,8477953,Kasperi Kapanen,R,STL,28,0.0,0.0,0.0,0.0,0.0
310,8477955,Jared McCann,L,SEA,28,0.0,0.0,0.0,0.0,0.0
311,8477956,David Pastrnak,R,BOS,28,0.0,0.0,0.0,0.0,0.0
312,8477960,Adrian Kempe,R,LAK,28,0.0,0.0,0.0,0.0,0.0
313,8477962,Brendan Lemieux,L,CAR,28,0.0,0.0,0.0,0.0,0.0
314,8477964,Ivan Barbashev,C,VGK,29,0.0,0.0,0.0,0.0,0.0
315,8477969,Marcus Pettersson,D,PIT,28,0.0,0.0,0.0,0.0,0.0
316,8477971,Andreas Englund,D,LAK,28,0.0,0.0,0.0,0.0,0.0
317,8477979,Nicolas Aube-Kubel,R,BUF,28,0.0,0.0,0.0,0.0,0.0
318,8477986,Brandon Montour,D,SEA,30,0.0,0.0,0.0,0.0,0.0
319,8477987,Ryan Donato,C,CHI,28,0.0,0.0,0.0,0.0,0.0
320,8477989,Christian Dvorak,C,MTL,28,0.0,0.0,0.0,0.0,0.0
321,8477993,Justin Kirkland,C,CGY,28,0.0,0.0,0.0,0.0,0.0
322,8477998,Warren Foegele,L,LAK,28,0.0,0.0,0.0,0.0,0.0
323,8478010,Brayden Point,C,TBL,28,0.0,0.0,0.0,0.0,0.0
324,8478011,Louie Belpedio,D,PHI,28,0.0,0.0,0.0,0.0,0.0
325,8478013,Jake Walman,D,SJS,28,0.0,0.0,0.0,0.0,0.0
326,8478017,Mark Friedman,D,VAN,29,0.0,0.0,0.0,0.0,0.0
327,8478020,Michael Amadio,R,OTT,28,0.0,0.0,0.0,0.0,0.0
328,8478021,William Lagesson,D,DET,28,0.0,0.0,0.0,0.0,0.0
329,8478038,Devon Toews,D,COL,30,0.0,0.0,0.0,0.0,0.0
330,8478043,Sam Lafferty,C,BUF,29,0.0,0.0,0.0,0.0,0.0
331,8478046,Danton Heinen,L,VAN,29,0.0,0.0,0.0,0.0,0.0
332,8478047,Michael Bunting,L,PIT,29,0.0,0.0,0.0,0.0,0.0
333,8478051,Max Willman,C,NJD,29,0.0,0.0,0.0,0.0,0.0
334,8478055,Gustav Forsling,D,FLA,28,0.0,0.0,0.0,0.0,0.0
335,8478057,Dakota Joshua,C,VAN,28,0.0,0.0,0.0,0.0,0.0
336,8478109,Victor Olofsson,L,VGK,29,0.0,0.0,0.0,0.0,0.0
337,8478115,Pierre Engvall,L,NYI,28,0.0,0.0,0.0,0.0,0.0
338,8478133,Jake Evans,C,MTL,28,0.0,0.0,0.0,0.0,0.0
339,8478136,Jake Middleton,D,MIN,28,0.0,0.0,0.0,0.0,0.0
340,8478146,Matthew Highmore,C,OTT,28,0.0,0.0,0.0,0.0,0.0
341,8478147,Bokondji Imama,L,PIT,28,0.0,0.0,0.0,0.0,0.0
342,8478178,Darren Raddysh,D,TBL,28,0.0,0.0,0.0,0.0,0.0
343,8478211,Dryden Hunt,L,CGY,29,0.0,0.0,0.0,0.0,0.0
344,8478233,Andrew Mangiapane,L,WSH,28,0.0,0.0,0.0,0.0,0.0
345,8478366,Frank Vatrano,R,ANA,30,0.0,0.0,0.0,0.0,0.0
346,8478396,Noah Hanifin,D,VGK,27,0.0,0.0,0.0,0.0,0.0
347,8478397,Rasmus Andersson,D,CGY,28,0.0,0.0,0.0,0.0,0.0
348,8478398,Kyle Connor,L,WPG,28,0.0,0.0,0.0,0.0,0.0
349,8478399,Jonas Siegenthaler,D,NJD,27,0.0,0.0,0.0,0.0,0.0
350,8478401,Pavel Zacha,C,BOS,27,0.0,0.0,0.0,0.0,0.0
351,8478403,Jack Eichel,C,VGK,28,0.0,0.0,0.0,0.0,0.0
352,8478407,Vince Dunn,D,SEA,28,0.0,0.0,0.0,0.0,0.0
353,8478409,Anthony Richard,C,PHI,28,0.0,0.0,0.0,0.0,0.0
354,8478413,Jordan Greenway,L,BUF,27,0.0,0.0,0.0,0.0,0.0
355,8478414,Timo Meier,R,NJD,28,0.0,0.0,0.0,0.0,0.0
356,8478416,Erik Cernak,D,TBL,27,0.0,0.0,0.0,0.0,0.0
357,8478420,Mikko Rantanen,R,COL,28,0.0,0.0,0.0,0.0,0.0
358,8478421,A.J. Greer,L,FLA,28,0.0,0.0,0.0,0.0,0.0
359,8478424,Jansen Harkins,C,ANA,27,0.0,0.0,0.0,0.0,0.0
360,8478427,Sebastian Aho,C,CAR,27,0.0,0.0,0.0,0.0,0.0
361,8478430,Oliver Kylington,D,COL,27,0.0,0.0,0.0,0.0,0.0
362,8478432,Christian Fischer,R,DET,27,0.0,0.0,0.0,0.0,0.0
363,8478434,Keegan Kolesar,R,VGK,27,0.0,0.0,0.0,0.0,0.0
364,8478438,Tommy Novak,C,NSH,27,0.0,0.0,0.0,0.0,0.0
365,8478439,Travis Konecny,R,PHI,27,0.0,0.0,0.0,0.0,0.0
366,8478440,Dylan Strome,C,WSH,27,0.0,0.0,0.0,0.0,0.0
367,8478443,Brandon Carlo,D,BOS,28,0.0,0.0,0.0,0.0,0.0
368,8478444,Brock Boeser,R,VAN,27,0.0,0.0,0.0,0.0,0.0
369,8478445,Mathew Barzal,C,NYI,27,0.0,0.0,0.0,0.0,0.0
370,8478446,Glenn Gawdin,C,LAK,27,0.0,0.0,0.0,0.0,0.0
371,8478449,Roope Hintz,C,DAL,28,0.0,0.0,0.0,0.0,0.0
372,8478450,Parker Wotherspoon,D,BOS,27,0.0,0.0,0.0,0.0,0.0
373,8478451,Ethan Bear,D,WSH,27,0.0,0.0,0.0,0.0,0.0
374,8478452,Caleb Jones,D,LAK,27,0.0,0.0,0.0,0.0,0.0
375,8478454,Noah Juulsen,D,VAN,27,0.0,0.0,0.0,0.0,0.0
376,8478458,John (Jack) Roslovic,C,CAR,27,0.0,0.0,0.0,0.0,0.0
377,8478460,Zach Werenski,D,CBJ,27,0.0,0.0,0.0,0.0,0.0
378,8478462,Nicolas Roy,C,VGK,27,0.0,0.0,0.0,0.0,0.0
379,8478463,Anthony Beauvillier,L,PIT,27,0.0,0.0,0.0,0.0,0.0
380,8478466,Daniel Sprong,R,VAN,27,0.0,0.0,0.0,0.0,0.0
381,8478468,Jeremy Lauzon,D,NSH,27,0.0,0.0,0.0,0.0,0.0
382,8478469,Thomas Chabot,D,OTT,27,0.0,0.0,0.0,0.0,0.0
383,8478472,Mathieu Joseph,R,STL,27,0.0,0.0,0.0,0.0,0.0
384,8478474,Lawson Crouse,L,UTA,27,0.0,0.0,0.0,0.0,0.0
385,8478477,Mitchell Stephens,C,SEA,27,0.0,0.0,0.0,0.0,0.0
386,8478493,Joel Eriksson Ek,C,MIN,27,0.0,0.0,0.0,0.0,0.0
387,8478498,Jake DeBrusk,L,VAN,28,0.0,0.0,0.0,0.0,0.0
388,8478500,Ivan Provorov,D,CBJ,27,0.0,0.0,0.0,0.0,0.0
389,8478502,Dennis Gilbert,D,BUF,28,0.0,0.0,0.0,0.0,0.0
390,8478507,John Marino,D,UTA,27,0.0,0.0,0.0,0.0,0.0
391,8478508,Yakov Trenin,C,MIN,27,0.0,0.0,0.0,0.0,0.0
392,8478519,Anthony Cirelli,C,TBL,27,0.0,0.0,0.0,0.0,0.0
393,8478542,Evan Rodrigues,C,FLA,31,0.0,0.0,0.0,0.0,0.0
394,8478550,Artemi Panarin,L,NYR,33,0.0,0.0,0.0,0.0,0.0
395,8478569,Noel Acciari,C,PIT,33,0.0,0.0,0.0,0.0,0.0
396,8478831,Kevin Stenlund,C,UTA,28,0.0,0.0,0.0,0.0,0.0
397,8478840,Will Borgen,D,SEA,28,0.0,0.0,0.0,0.0,0.0
398,8478851,Alexandre Carrier,D,NSH,28,0.0,0.0,0.0,0.0,0.0
399,8478854,Ryan Shea,D,PIT,27,0.0,0.0,0.0,0.0,0.0
400,8478856,Conor Garland,R,VAN,28,0.0,0.0,0.0,0.0,0.0
401,8478859,Niko Mikkola,D,FLA,28,0.0,0.0,0.0,0.0,0.0
402,8478864,Kirill Kaprizov,L,MIN,27,0.0,0.0,0.0,0.0,0.0
403,8478873,Troy Terry,R,ANA,27,0.0,0.0,0.0,0.0,0.0
404,8478874,Adam Gaudette,R,OTT,28,0.0,0.0,0.0,0.0,0.0
405,8478881,Brett Seney,L,CHI,28,0.0,0.0,0.0,0.0,0.0
406,8478882,Vladislav Gavrikov,D,LAK,29,0.0,0.0,0.0,0.0,0.0
407,8478891,Mason Appleton,C,WPG,28,0.0,0.0,0.0,0.0,0.0
408,8478911,Matt Roy,D,WSH,29,0.0,0.0,0.0,0.0,0.0
409,8478956,Samuel Laberge,L,NJD,27,0.0,0.0,0.0,0.0,0.0
410,8478970,Jalen Chatfield,D,CAR,28,0.0,0.0,0.0,0.0,0.0
411,8478975,Mason Marchment,L,DAL,29,0.0,0.0,0.0,0.0,0.0
412,8479066,Ryan Lomberg,L,CGY,30,0.0,0.0,0.0,0.0,0.0
413,8479249,Andrew Poturalski,C,SJS,30,0.0,0.0,0.0,0.0,0.0
414,8479291,Kevin Rooney,C,CGY,31,0.0,0.0,0.0,0.0,0.0
415,8479293,Brandon Tanev,L,SEA,33,0.0,0.0,0.0,0.0,0.0
416,8479314,Matthew Tkachuk,L,FLA,27,0.0,0.0,0.0,0.0,0.0
417,8479315,Joey Anderson,R,CHI,26,0.0,0.0,0.0,0.0,0.0
418,8479316,Luke Kunin,C,SJS,27,0.0,0.0,0.0,0.0,0.0
419,8479320,Maxime Lajoie,D,SEA,27,0.0,0.0,0.0,0.0,0.0
420,8479323,Adam Fox,D,NYR,26,0.0,0.0,0.0,0.0,0.0
421,8479324,Ryan Lindgren,D,NYR,26,0.0,0.0,0.0,0.0,0.0
422,8479325,Charlie McAvoy,D,BOS,27,0.0,0.0,0.0,0.0,0.0
423,8479328,Julien Gauthier,R,NYI,27,0.0,0.0,0.0,0.0,0.0
424,8479330,Brandon Gignac,C,MTL,27,0.0,0.0,0.0,0.0,0.0
425,8479336,Carl Grundstrom,R,SJS,27,0.0,0.0,0.0,0.0,0.0
426,8479337,Alex DeBrincat,R,DET,27,0.0,0.0,0.0,0.0,0.0
427,8479339,Patrik Laine,L,MTL,26,0.0,0.0,0.0,0.0,0.0
428,8479343,Clayton Keller,R,UTA,26,0.0,0.0,0.0,0.0,0.0
429,8479344,Jesse Puljujarvi,R,PIT,26,0.0,0.0,0.0,0.0,0.0
430,8479345,Jakob Chychrun,D,WSH,26,0.0,0.0,0.0,0.0,0.0
431,8479348,Kale Clague,D,BUF,26,0.0,0.0,0.0,0.0,0.0
432,8479351,Sam Steel,C,DAL,26,0.0,0.0,0.0,0.0,0.0
433,8479353,Brett Howden,C,VGK,26,0.0,0.0,0.0,0.0,0.0
434,8479359,Beck Malenstyn,L,BUF,26,0.0,0.0,0.0,0.0,0.0
435,8479362,Riley Tufte,L,BOS,26,0.0,0.0,0.0,0.0,0.0
436,8479365,Trent Frederic,C,BOS,26,0.0,0.0,0.0,0.0,0.0
437,8479367,William Lockwood,R,FLA,26,0.0,0.0,0.0,0.0,0.0
438,8479368,Max Jones,L,BOS,26,0.0,0.0,0.0,0.0,0.0
439,8479369,Andrew Peeke,D,BOS,26,0.0,0.0,0.0,0.0,0.0
440,8479370,Tyson Jost,C,CAR,26,0.0,0.0,0.0,0.0,0.0
441,8479371,Dante Fabbro,D,NSH,26,0.0,0.0,0.0,0.0,0.0
442,8479372,Joshua Mahura,D,SEA,26,0.0,0.0,0.0,0.0,0.0
443,8479378,Logan Stanley,D,WPG,26,0.0,0.0,0.0,0.0,0.0
444,8479379,Givani Smith,R,SJS,26,0.0,0.0,0.0,0.0,0.0
445,8479385,Jordan Kyrou,C,STL,26,0.0,0.0,0.0,0.0,0.0
446,8479390,Taylor Raddysh,R,WSH,26,0.0,0.0,0.0,0.0,0.0
447,8479393,Noah Gregor,L,OTT,26,0.0,0.0,0.0,0.0,0.0
448,8479398,Samuel Girard,D,COL,26,0.0,0.0,0.0,0.0,0.0
449,8479400,Pierre-Luc Dubois,L,WSH,26,0.0,0.0,0.0,0.0,0.0
450,8479402,Jake Bean,D,CGY,26,0.0,0.0,0.0,0.0,0.0
451,8479407,Jesper Bratt,L,NJD,26,0.0,0.0,0.0,0.0,0.0
452,8479410,Mikhail Sergachev,D,UTA,26,0.0,0.0,0.0,0.0,0.0
453,8479414,Nathan Bastian,R,NJD,27,0.0,0.0,0.0,0.0,0.0
454,8479419,Brett Murray,L,BUF,26,0.0,0.0,0.0,0.0,0.0
455,8479420,Tage Thompson,C,BUF,27,0.0,0.0,0.0,0.0,0.0
456,8479421,Jacob Moverare,D,LAK,26,0.0,0.0,0.0,0.0,0.0
457,8479425,Filip Hronek,D,VAN,27,0.0,0.0,0.0,0.0,0.0
458,8479439,Jacob MacDonald,D,COL,31,0.0,0.0,0.0,0.0,0.0
459,8479520,Brandon Duhaime,R,WSH,27,0.0,0.0,0.0,0.0,0.0
460,8479522,Hardy Haman Aktell,D,WSH,26,0.0,0.0,0.0,0.0,0.0
461,8479525,Ross Colton,C,COL,28,0.0,0.0,0.0,0.0,0.0
462,8479536,Axel Jonsson-Fjallby,L,WPG,26,0.0,0.0,0.0,0.0,0.0
463,8479542,Brandon Hagel,L,TBL,26,0.0,0.0,0.0,0.0,0.0
464,8479543,Michael Pezzetta,L,MTL,26,0.0,0.0,0.0,0.0,0.0
465,8479547,Matthew Phillips,R,COL,26,0.0,0.0,0.0,0.0,0.0
466,8479576,Vincent Desharnais,D,VAN,28,0.0,0.0,0.0,0.0,0.0
467,8479587,Rhett Gardner,C,PHI,28,0.0,0.0,0.0,0.0,0.0
468,8479591,Michael Eyssimont,C,TBL,28,0.0,0.0,0.0,0.0,0.0
469,8479619,Michael Carcone,L,UTA,28,0.0,0.0,0.0,0.0,0.0
470,8479638,Justin Brazeau,R,BOS,26,0.0,0.0,0.0,0.0,0.0
471,8479639,Dylan Coghlan,D,WPG,26,0.0,0.0,0.0,0.0,0.0
472,8479661,Tanner Jeannot,L,LAK,27,0.0,0.0,0.0,0.0,0.0
473,8479671,Mathieu Olivier,R,CBJ,27,0.0,0.0,0.0,0.0,0.0
474,8479675,Trevor Moore,L,LAK,29,0.0,0.0,0.0,0.0,0.0
475,8479718,Alex Barré-Boulet,C,MTL,27,0.0,0.0,0.0,0.0,0.0
476,8479772,Zack MacEwen,R,OTT,28,0.0,0.0,0.0,0.0,0.0
477,8479941,Justin Danforth,R,CBJ,31,0.0,0.0,0.0,0.0,0.0
478,8479944,Zach Aston-Reese,C,VGK,30,0.0,0.0,0.0,0.0,0.0
479,8479968,Vinni Lettieri,C,BOS,29,0.0,0.0,0.0,0.0,0.0
480,8479972,Mason Shaw,C,WPG,26,0.0,0.0,0.0,0.0,0.0
481,8479976,Juuso Valimaki,D,UTA,26,0.0,0.0,0.0,0.0,0.0
482,8479980,Nicolas Hague,D,VGK,26,0.0,0.0,0.0,0.0,0.0
483,8479981,Jonah Gadjovich,L,FLA,26,0.0,0.0,0.0,0.0,0.0
484,8479983,Mario Ferraro,D,SJS,26,0.0,0.0,0.0,0.0,0.0
485,8479985,Cale Fleury,D,SEA,26,0.0,0.0,0.0,0.0,0.0
486,8479986,Kole Lind,R,DAL,26,0.0,0.0,0.0,0.0,0.0
487,8479987,Morgan Geekie,C,BOS,26,0.0,0.0,0.0,0.0,0.0
488,8479991,Jake Leschyshyn,C,NYR,25,0.0,0.0,0.0,0.0,0.0
489,8479992,Michael Rasmussen,C,DET,25,0.0,0.0,0.0,0.0,0.0
490,8479994,Jaret Anderson-Dolan,C,WPG,25,0.0,0.0,0.0,0.0,0.0
491,8479996,Cody Glass,C,PIT,25,0.0,0.0,0.0,0.0,0.0
492,8479998,Mikey Anderson,D,LAK,25,0.0,0.0,0.0,0.0,0.0
493,8479999,Casey Mittelstadt,C,COL,26,0.0,0.0,0.0,0.0,0.0
494,8480001,Urho Vaakanainen,D,ANA,25,0.0,0.0,0.0,0.0,0.0
495,8480002,Nico Hischier,C,NJD,25,0.0,0.0,0.0,0.0,0.0
496,8480003,Jesper Boqvist,C,FLA,26,0.0,0.0,0.0,0.0,0.0
497,8480007,Jonas Rondbjerg,R,VGK,25,0.0,0.0,0.0,0.0,0.0
498,8480009,Eeli Tolvanen,R,SEA,25,0.0,0.0,0.0,0.0,0.0
499,8480011,Klim Kostin,C,SJS,25,0.0,0.0,0.0,0.0,0.0
500,8480012,Elias Pettersson,C,VAN,26,0.0,0.0,0.0,0.0,0.0
501,8480014,Gabriel Vilardi,C,WPG,25,0.0,0.0,0.0,0.0,0.0
502,8480015,Owen Tippett,R,PHI,25,0.0,0.0,0.0,0.0,0.0
503,8480018,Nick Suzuki,C,MTL,25,0.0,0.0,0.0,0.0,0.0
504,8480021,Jack Studnicka,C,LAK,25,0.0,0.0,0.0,0.0,0.0
505,8480023,Robert Thomas,C,STL,25,0.0,0.0,0.0,0.0,0.0
506,8480025,MacKenzie Entwistle,R,FLA,25,0.0,0.0,0.0,0.0,0.0
507,8480027,Jason Robertson,L,DAL,25,0.0,0.0,0.0,0.0,0.0
508,8480028,Morgan Frost,C,PHI,25,0.0,0.0,0.0,0.0,0.0
509,8480032,Shane Bowers,C,NJD,25,0.0,0.0,0.0,0.0,0.0
510,8480035,Henri Jokiharju,D,BUF,25,0.0,0.0,0.0,0.0,0.0
511,8480036,Miro Heiskanen,D,DAL,25,0.0,0.0,0.0,0.0,0.0
512,8480039,Martin Necas,C,CAR,25,0.0,0.0,0.0,0.0,0.0
513,8480049,Dylan Samberg,D,WPG,25,0.0,0.0,0.0,0.0,0.0
514,8480058,Pierre-Olivier Joseph,D,STL,25,0.0,0.0,0.0,0.0,0.0
515,8480064,Josh Norris,C,OTT,25,0.0,0.0,0.0,0.0,0.0
516,8480068,Ryan Poehling,C,PHI,25,0.0,0.0,0.0,0.0,0.0
517,8480069,Cale Makar,D,COL,26,0.0,0.0,0.0,0.0,0.0
518,8480070,Ian Mitchell,D,BOS,25,0.0,0.0,0.0,0.0,0.0
519,8480073,Erik Brannstrom,D,COL,25,0.0,0.0,0.0,0.0,0.0
520,8480074,Alexandre Texier,C,STL,25,0.0,0.0,0.0,0.0,0.0
521,8480075,Cameron Crotty,D,MIN,25,0.0,0.0,0.0,0.0,0.0
522,8480078,Filip Chytil,C,NYR,25,0.0,0.0,0.0,0.0,0.0
523,8480084,Nick DeSimone,D,NJD,30,0.0,0.0,0.0,0.0,0.0
524,8480113,Alex Iafallo,L,WPG,31,0.0,0.0,0.0,0.0,0.0
525,8480145,Neal Pionk,D,WPG,29,0.0,0.0,0.0,0.0,0.0
526,8480157,Calle Rosen,D,COL,30,0.0,0.0,0.0,0.0,0.0
527,8480172,Jan Rutta,D,SJS,34,0.0,0.0,0.0,0.0,0.0
528,8480185,Eetu Luostarinen,C,FLA,26,0.0,0.0,0.0,0.0,0.0
529,8480188,Fabian Zetterlund,L,SJS,25,0.0,0.0,0.0,0.0,0.0
530,8480192,Johnathan Kovacevic,D,NJD,27,0.0,0.0,0.0,0.0,0.0
531,8480196,Jacob Bryson,D,BUF,27,0.0,0.0,0.0,0.0,0.0
532,8480205,Emil Bemstrom,C,PIT,25,0.0,0.0,0.0,0.0,0.0
533,8480208,Drake Batherson,R,OTT,26,0.0,0.0,0.0,0.0,0.0
534,8480220,Noah Cates,L,PHI,25,0.0,0.0,0.0,0.0,0.0
535,8480222,Sebastian Aho,D,PIT,28,0.0,0.0,0.0,0.0,0.0
536,8480245,Olle Lycksell,R,PHI,25,0.0,0.0,0.0,0.0,0.0
537,8480246,Nick Perbix,D,TBL,26,0.0,0.0,0.0,0.0,0.0
538,8480252,Cole Guttman,C,CHI,25,0.0,0.0,0.0,0.0,0.0
539,8480267,Sammy Walker,C,MIN,25,0.0,0.0,0.0,0.0,0.0
540,8480274,Philip Kemp,D,EDM,25,3.0,0.0,0.0,0.0,0.0
541,8480281,Alexey Toropchenko,R,STL,25,0.0,0.0,0.0,0.0,0.0
542,8480289,Morgan Barron,C,WPG,26,0.0,0.0,0.0,0.0,0.0
543,8480292,Carson Meyer,R,ANA,27,0.0,0.0,0.0,0.0,0.0
544,8480306,Grant Hutton,D,NYI,29,0.0,0.0,0.0,0.0,0.0
545,8480336,Sean Walker,D,CAR,30,0.0,0.0,0.0,0.0,0.0
546,8480355,Mark Kastelic,C,BOS,25,0.0,0.0,0.0,0.0,0.0
547,8480434,Sean Durzi,D,UTA,26,0.0,0.0,0.0,0.0,0.0
548,8480441,Trey Fix-Wolansky,R,CBJ,25,0.0,0.0,0.0,0.0,0.0
549,8480448,Parker Kelly,L,COL,25,0.0,0.0,0.0,0.0,0.0
550,8480459,Pius Suter,C,VAN,28,0.0,0.0,0.0,0.0,0.0
551,8480727,Zach Whitecloud,D,VGK,28,0.0,0.0,0.0,0.0,0.0
552,8480748,Kiefer Sherwood,L,VAN,29,0.0,0.0,0.0,0.0,0.0
553,8480762,Eric Robinson,L,CAR,29,0.0,0.0,0.0,0.0,0.0
554,8480789,Oliver Wahlstrom,R,NYI,24,0.0,0.0,0.0,0.0,0.0
555,8480796,Martin Fehervary,D,WSH,25,0.0,0.0,0.0,0.0,0.0
556,8480797,Joel Farabee,L,PHI,24,0.0,0.0,0.0,0.0,0.0
