,PlayerID,Player,Position,Team,Age,Games Played,Goals,Assists,Points,TOI
557,8480798,Philipp Kurashev,C,CHI,25,0.0,0.0,0.0,0.0,0.0
558,8480800,Quinn Hughes,D,VAN,25,0.0,0.0,0.0,0.0,0.0
559,8480801,Brady Tkachuk,L,OTT,25,0.0,0.0,0.0,0.0,0.0
560,8480802,Ryan McLeod,C,BUF,25,0.0,0.0,0.0,0.0,0.0
561,8480806,Isac Lundestrom,C,ANA,25,0.0,0.0,0.0,0.0,0.0
562,8480807,Mattias Samuelsson,D,BUF,24,0.0,0.0,0.0,0.0,0.0
563,8480813,Joe Veleno,C,DET,24,0.0,0.0,0.0,0.0,0.0
564,8480817,K'Andre Miller,D,NYR,24,0.0,0.0,0.0,0.0,0.0
565,8480823,Alexander Alexeyev,D,WSH,25,0.0,0.0,0.0,0.0,0.0
566,8480829,Jesperi Kotkaniemi,C,CAR,24,0.0,0.0,0.0,0.0,0.0
567,8480830,Andrei Svechnikov,R,CAR,24,0.0,0.0,0.0,0.0,0.0
568,8480835,Jack Drury,C,CAR,24,0.0,0.0,0.0,0.0,0.0
569,8480839,Rasmus Dahlin,D,BUF,24,0.0,0.0,0.0,0.0,0.0
570,8480844,Grigori Denisenko,L,VGK,24,0.0,0.0,0.0,0.0,0.0
571,8480845,Rasmus Kupari,C,WPG,24,0.0,0.0,0.0,0.0,0.0
572,8480848,Ty Dellandrea,C,SJS,24,0.0,0.0,0.0,0.0,0.0
573,8480849,Barrett Hayton,C,UTA,24,0.0,0.0,0.0,0.0,0.0
574,8480851,Akil Thomas,C,LAK,24,0.0,0.0,0.0,0.0,0.0
575,8480855,Jack McBain,C,UTA,24,0.0,0.0,0.0,0.0,0.0
576,8480860,Kevin Bahl,D,CGY,24,0.0,0.0,0.0,0.0,0.0
577,8480865,Noah Dobson,D,NYI,24,0.0,0.0,0.0,0.0,0.0
578,8480870,Bo Groulx,C,NYR,24,0.0,0.0,0.0,0.0,0.0
579,8480871,Adam Boqvist,D,FLA,24,0.0,0.0,0.0,0.0,0.0
580,8480873,Rasmus Sandin,D,WSH,24,0.0,0.0,0.0,0.0,0.0
581,8480874,Adam Ginning,D,PHI,24,0.0,0.0,0.0,0.0,0.0
582,8480878,Nils Lundkvist,D,DAL,24,0.0,0.0,0.0,0.0,0.0
583,8480879,Jacob Bernard-Docker,D,OTT,24,0.0,0.0,0.0,0.0,0.0
584,8480880,Jakub Lauko,C,MIN,24,0.0,0.0,0.0,0.0,0.0
585,8480887,Jordan Harris,D,CBJ,24,0.0,0.0,0.0,0.0,0.0
586,8480890,Jan Jenik,C,OTT,24,0.0,0.0,0.0,0.0,0.0
587,8480891,Michael Kesselring,D,UTA,24,0.0,0.0,0.0,0.0,0.0
588,8480893,Kirill Marchenko,R,CBJ,24,0.0,0.0,0.0,0.0,0.0
589,8480950,Ilya Lyubushkin,D,DAL,30,0.0,0.0,0.0,0.0,0.0
590,8480990,Declan Chisholm,D,MIN,24,0.0,0.0,0.0,0.0,0.0
591,8481006,Tyler Tucker,D,STL,24,0.0,0.0,0.0,0.0,0.0
592,8481013,Jonatan Berggren,R,DET,24,0.0,0.0,0.0,0.0,0.0
593,8481014,Alexander Romanov,D,NYI,24,0.0,0.0,0.0,0.0,0.0
594,8481019,David Gustafsson,C,WPG,24,0.0,0.0,0.0,0.0,0.0
595,8481024,Linus Karlsson,C,VAN,25,0.0,0.0,0.0,0.0,0.0
596,8481028,Martin Pospisil,C,CGY,25,0.0,0.0,0.0,0.0,0.0
597,8481030,Jack St. Ivany,D,PIT,25,0.0,0.0,0.0,0.0,0.0
598,8481032,Paul Cotter,C,NJD,25,0.0,0.0,0.0,0.0,0.0
599,8481043,Cole Koepke,L,BOS,26,0.0,0.0,0.0,0.0,0.0
600,8481056,Spencer Stastney,D,NSH,24,0.0,0.0,0.0,0.0,0.0
601,8481059,Scott Perunovich,D,STL,26,0.0,0.0,0.0,0.0,0.0
602,8481065,Angus Crookshank,L,OTT,25,0.0,0.0,0.0,0.0,0.0
603,8481068,Yegor Sharangovich,C,CGY,26,0.0,0.0,0.0,0.0,0.0
604,8481093,Rafael Harvey-Pinard,L,MTL,25,0.0,0.0,0.0,0.0,0.0
605,8481147,Reese Johnson,C,MIN,26,0.0,0.0,0.0,0.0,0.0
606,8481161,Jake Christiansen,D,CBJ,25,0.0,0.0,0.0,0.0,0.0
607,8481167,Brayden Pachal,D,CGY,25,0.0,0.0,0.0,0.0,0.0
608,8481178,Egor Zamula,D,PHI,24,0.0,0.0,0.0,0.0,0.0
609,8481186,Logan O'Connor,R,COL,28,0.0,0.0,0.0,0.0,0.0
610,8481206,John Ludvig,D,PIT,24,0.0,0.0,0.0,0.0,0.0
611,8481237,Kyle MacLean,C,NYI,25,0.0,0.0,0.0,0.0,0.0
612,8481422,Jake Lucchini,C,NSH,29,0.0,0.0,0.0,0.0,0.0
613,8481441,Joe Snively,C,DET,28,0.0,0.0,0.0,0.0,0.0
614,8481462,Mason Morelli,L,VGK,28,0.0,0.0,0.0,0.0,0.0
615,8481477,Nico Sturm,C,SJS,29,0.0,0.0,0.0,0.0,0.0
616,8481481,Blake Lizotte,C,PIT,27,0.0,0.0,0.0,0.0,0.0
617,8481517,Brett Leason,R,ANA,25,0.0,0.0,0.0,0.0,0.0
618,8481518,Nolan Foote,L,NJD,24,0.0,0.0,0.0,0.0,0.0
619,8481521,Ronnie Attard,D,PHI,25,0.0,0.0,0.0,0.0,0.0
620,8481522,Peyton Krebs,C,BUF,23,0.0,0.0,0.0,0.0,0.0
621,8481523,Kirby Dach,C,MTL,23,0.0,0.0,0.0,0.0,0.0
622,8481524,Bowen Byram,D,BUF,23,0.0,0.0,0.0,0.0,0.0
623,8481527,Kaedan Korczak,D,VGK,23,0.0,0.0,0.0,0.0,0.0
624,8481528,Dylan Cozens,C,BUF,23,0.0,0.0,0.0,0.0,0.0
625,8481532,Alex Turcotte,C,LAK,23,0.0,0.0,0.0,0.0,0.0
626,8481533,Trevor Zegras,C,ANA,23,0.0,0.0,0.0,0.0,0.0
627,8481534,Raphael Lavoie,C,EDM,24,2.0,0.0,0.0,0.0,0.0
628,8481535,Nils Hoglander,L,VAN,24,0.0,0.0,0.0,0.0,0.0
629,8481537,Nikita Okhotiuk,D,CGY,24,0.0,0.0,0.0,0.0,0.0
630,8481540,Cole Caufield,R,MTL,23,0.0,0.0,0.0,0.0,0.0
631,8481541,Samuel Bolduc,D,NYI,24,0.0,0.0,0.0,0.0,0.0
632,8481542,Moritz Seider,D,DET,23,0.0,0.0,0.0,0.0,0.0
633,8481543,Nikita Alexandrov,C,STL,24,0.0,0.0,0.0,0.0,0.0
634,8481546,Cam York,D,PHI,23,0.0,0.0,0.0,0.0,0.0
635,8481550,Adam Beckman,L,NJD,23,0.0,0.0,0.0,0.0,0.0
636,8481553,Bobby Brink,R,PHI,23,0.0,0.0,0.0,0.0,0.0
637,8481554,Kaapo Kakko,R,NYR,23,0.0,0.0,0.0,0.0,0.0
638,8481556,John Beecher,C,BOS,23,0.0,0.0,0.0,0.0,0.0
639,8481557,Matt Boldy,L,MIN,23,0.0,0.0,0.0,0.0,0.0
640,8481559,Jack Hughes,C,NJD,23,0.0,0.0,0.0,0.0,0.0
641,8481560,Arthur Kaliyev,R,LAK,23,0.0,0.0,0.0,0.0,0.0
642,8481564,Ryan Johnson,D,BUF,23,0.0,0.0,0.0,0.0,0.0
643,8481567,Henry Thrun,D,SJS,23,0.0,0.0,0.0,0.0,0.0
644,8481568,Alex Vlasic,D,CHI,23,0.0,0.0,0.0,0.0,0.0
645,8481577,Philip Tomasino,C,NSH,23,0.0,0.0,0.0,0.0,0.0
646,8481578,Graeme Clarke,R,MIN,23,0.0,0.0,0.0,0.0,0.0
647,8481580,Connor McMichael,C,WSH,23,0.0,0.0,0.0,0.0,0.0
648,8481581,Thomas Harley,D,DAL,23,0.0,0.0,0.0,0.0,0.0
649,8481585,Egor Afanasyev,L,SJS,23,0.0,0.0,0.0,0.0,0.0
650,8481592,Jakob Pelletier,L,CGY,23,0.0,0.0,0.0,0.0,0.0
651,8481593,Jayden Struble,D,MTL,23,0.0,0.0,0.0,0.0,0.0
652,8481596,Shane Pinto,C,OTT,24,0.0,0.0,0.0,0.0,0.0
653,8481598,Philip Broberg,D,STL,23,0.0,0.0,0.0,0.0,0.0
654,8481599,Victor Soderstrom,D,UTA,23,0.0,0.0,0.0,0.0,0.0
655,8481600,Tobias Bjornfot,D,FLA,23,0.0,0.0,0.0,0.0,0.0
656,8481601,Simon Holmstrom,R,NYI,23,0.0,0.0,0.0,0.0,0.0
657,8481604,Pavel Dorofeyev,L,VGK,24,0.0,0.0,0.0,0.0,0.0
658,8481605,Jackson LaCombe,D,ANA,23,0.0,0.0,0.0,0.0,0.0
659,8481606,Jordan Spence,D,LAK,23,0.0,0.0,0.0,0.0,0.0
660,8481609,Vladislav Kolyachonok,D,UTA,23,0.0,0.0,0.0,0.0,0.0
661,8481618,Alex Newhook,C,MTL,23,0.0,0.0,0.0,0.0,0.0
662,8481624,Ilya Mikheyev,R,CHI,30,0.0,0.0,0.0,0.0,0.0
663,8481641,Joel Kiviranta,L,COL,28,0.0,0.0,0.0,0.0,0.0
664,8481655,Cole Schwindt,R,CGY,23,0.0,0.0,0.0,0.0,0.0
665,8481656,Aliaksei Protas,C,WSH,23,0.0,0.0,0.0,0.0,0.0
666,8481679,Maxence Guenette,D,OTT,23,0.0,0.0,0.0,0.0,0.0
667,8481699,Aku Raty,R,UTA,23,0.0,0.0,0.0,0.0,0.0
668,8481701,Santeri Hatakka,D,NJD,23,0.0,0.0,0.0,0.0,0.0
669,8481703,Valtteri Puustinen,R,PIT,25,0.0,0.0,0.0,0.0,0.0
670,8481704,Juuso Parssinen,C,NSH,23,0.0,0.0,0.0,0.0,0.0
671,8481708,Zac Jones,D,NYR,24,0.0,0.0,0.0,0.0,0.0
672,8481711,Matias Maccelli,L,UTA,24,0.0,0.0,0.0,0.0,0.0
673,8481716,Dmitri Voronkov,L,CBJ,24,0.0,0.0,0.0,0.0,0.0
674,8481719,Maxwell Crozier,D,TBL,24,0.0,0.0,0.0,0.0,0.0
675,8481726,Adam Edstrom,C,NYR,24,0.0,0.0,0.0,0.0,0.0
676,8481743,Marc Del Gaizo,D,NSH,25,0.0,0.0,0.0,0.0,0.0
677,8481751,Lukas Rousek,R,BUF,25,0.0,0.0,0.0,0.0,0.0
678,8481754,Nikita Nesterenko,C,ANA,23,0.0,0.0,0.0,0.0,0.0
679,8481789,Tye Kartye,L,SEA,23,0.0,0.0,0.0,0.0,0.0
680,8481806,Louis Crevier,D,CHI,23,0.0,0.0,0.0,0.0,0.0
681,8482055,Drew O'Connor,L,PIT,26,0.0,0.0,0.0,0.0,0.0
682,8482061,Brandon Biro,L,SEA,26,0.0,0.0,0.0,0.0,0.0
683,8482062,Cole Smith,L,NSH,29,0.0,0.0,0.0,0.0,0.0
684,8482067,Connor Mackey,D,NYR,28,0.0,0.0,0.0,0.0,0.0
685,8482070,Mitchell Chaffee,R,TBL,26,0.0,0.0,0.0,0.0,0.0
686,8482073,Braden Schneider,D,NYR,23,0.0,0.0,0.0,0.0,0.0
687,8482074,Connor Zary,C,CGY,23,0.0,0.0,0.0,0.0,0.0
688,8482077,Dylan Holloway,L,STL,23,0.0,0.0,0.0,0.0,0.0
689,8482078,Lucas Raymond,L,DET,22,0.0,0.0,0.0,0.0,0.0
690,8482079,Marco Rossi,C,MIN,23,0.0,0.0,0.0,0.0,0.0
691,8482087,Kaiden Guhle,D,MTL,22,0.0,0.0,0.0,0.0,0.0
692,8482088,Justin Sourdif,R,FLA,22,0.0,0.0,0.0,0.0,0.0
693,8482089,Jake Neighbours,L,STL,22,0.0,0.0,0.0,0.0,0.0
694,8482092,Ridly Greig,C,OTT,22,0.0,0.0,0.0,0.0,0.0
695,8482093,Seth Jarvis,C,CAR,22,0.0,0.0,0.0,0.0,0.0
696,8482094,Daemon Hunt,D,MIN,22,0.0,0.0,0.0,0.0,0.0
697,8482095,Tyler Kleven,D,OTT,22,0.0,0.0,0.0,0.0,0.0
698,8482097,Jack Quinn,R,BUF,23,0.0,0.0,0.0,0.0,0.0
699,8482101,Danil Gushchin,L,SJS,22,0.0,0.0,0.0,0.0,0.0
700,8482102,Vasily Ponomarev,C,PIT,22,0.0,0.0,0.0,0.0,0.0
701,8482105,Jake Sanderson,D,OTT,22,0.0,0.0,0.0,0.0,0.0
702,8482109,Alexis Lafrenière,L,NYR,23,0.0,0.0,0.0,0.0,0.0
703,8482110,Dawson Mercer,C,NJD,23,0.0,0.0,0.0,0.0,0.0
704,8482111,Justin Barron,D,MTL,23,0.0,0.0,0.0,0.0,0.0
705,8482113,Anton Lundell,C,FLA,23,0.0,0.0,0.0,0.0,0.0
706,8482116,Tim Stützle,C,OTT,22,0.0,0.0,0.0,0.0,0.0
707,8482117,Lukas Reichel,L,CHI,22,0.0,0.0,0.0,0.0,0.0
708,8482118,Sam Colangelo,R,ANA,23,0.0,0.0,0.0,0.0,0.0
709,8482122,Brock Faber,D,MIN,22,0.0,0.0,0.0,0.0,0.0
710,8482124,Quinton Byfield,R,LAK,22,0.0,0.0,0.0,0.0,0.0
711,8482125,Alexander Holtz,R,VGK,22,0.0,0.0,0.0,0.0,0.0
712,8482126,Emil Andrae,D,PHI,31,0.0,0.0,0.0,0.0,0.0
713,8482133,Thomas Bordeleau,C,SJS,22,0.0,0.0,0.0,0.0,0.0
714,8482141,Lukas Cormier,D,VGK,22,0.0,0.0,0.0,0.0,0.0
715,8482142,Jamie Drysdale,D,PHI,22,0.0,0.0,0.0,0.0,0.0
716,8482144,Jack Thompson,D,SJS,22,0.0,0.0,0.0,0.0,0.0
717,8482145,Mavrik Bourque,C,DAL,22,0.0,0.0,0.0,0.0,0.0
718,8482146,Luke Evangelista,R,NSH,22,0.0,0.0,0.0,0.0,0.0
719,8482147,Jean-Luc Foudy,C,COL,22,0.0,0.0,0.0,0.0,0.0
720,8482148,Hendrix Lapierre,C,WSH,22,0.0,0.0,0.0,0.0,0.0
721,8482149,Cole Perfetti,C,WPG,22,0.0,0.0,0.0,0.0,0.0
722,8482153,Brendan Brisson,C,VGK,23,0.0,0.0,0.0,0.0,0.0
723,8482155,Alex Laferriere,R,LAK,23,0.0,0.0,0.0,0.0,0.0
724,8482157,Will Cuylle,L,NYR,22,0.0,0.0,0.0,0.0,0.0
725,8482159,Tyson Foerster,R,PHI,22,0.0,0.0,0.0,0.0,0.0
726,8482162,Roby Jarventie,L,EDM,22,17.0,0.0,0.0,0.0,2.0
727,8482165,Yan Kuznetsov,D,CGY,22,0.0,0.0,0.0,0.0,0.0
728,8482166,Shakir Mukhamadullin,D,SJS,22,0.0,0.0,0.0,0.0,0.0
729,8482172,Landon Slaggert,L,CHI,22,0.0,0.0,0.0,0.0,0.0
730,8482175,JJ Peterka,R,BUF,22,0.0,0.0,0.0,0.0,0.0
731,8482176,Wyatt Kaiser,D,CHI,22,0.0,0.0,0.0,0.0,0.0
732,8482177,Marat Khusnutdinov,C,MIN,22,0.0,0.0,0.0,0.0,0.0
733,8482192,Isaak Phillips,D,CHI,23,0.0,0.0,0.0,0.0,0.0
734,8482197,Adam Raska,R,MIN,23,0.0,0.0,0.0,0.0,0.0
735,8482201,Gage Goncalves,C,TBL,23,0.0,0.0,0.0,0.0,0.0
736,8482245,Artem Zub,D,OTT,29,0.0,0.0,0.0,0.0,0.0
737,8482250,Callahan Burke,C,VGK,27,0.0,0.0,0.0,0.0,0.0
738,8482451,Mikael Pyyhtia,L,CBJ,23,0.0,0.0,0.0,0.0,0.0
739,8482460,Matt Rempe,C,NYR,22,0.0,0.0,0.0,0.0,0.0
740,8482470,Ilya Solovyov,D,CGY,24,0.0,0.0,0.0,0.0,0.0
741,8482475,Yegor Chinakhov,R,CBJ,23,0.0,0.0,0.0,0.0,0.0
742,8482476,Emil Heineman,L,MTL,23,0.0,0.0,0.0,0.0,0.0
743,8482496,Nils Aman,C,VAN,24,0.0,0.0,0.0,0.0,0.0
744,8482511,Mason Lohrei,D,BOS,23,0.0,0.0,0.0,0.0,0.0
745,8482516,Matthew Kessel,D,STL,24,0.0,0.0,0.0,0.0,0.0
746,8482624,Daniil Miromanov,D,CGY,27,0.0,0.0,0.0,0.0,0.0
747,8482652,Walker Duehr,R,CGY,27,0.0,0.0,0.0,0.0,0.0
748,8482655,Janis Moser,D,TBL,24,0.0,0.0,0.0,0.0,0.0
749,8482659,Josh Doan,R,UTA,22,0.0,0.0,0.0,0.0,0.0
750,8482660,Kent Johnson,C,CBJ,22,0.0,0.0,0.0,0.0,0.0
751,8482665,Matty Beniers,C,SEA,22,0.0,0.0,0.0,0.0,0.0
752,8482666,Scott Morrow,D,CAR,22,0.0,0.0,0.0,0.0,0.0
753,8482667,William Eklund,L,SJS,22,0.0,0.0,0.0,0.0,0.0
754,8482671,Owen Power,D,BUF,22,0.0,0.0,0.0,0.0,0.0
755,8482679,Matt Coronato,R,CGY,22,0.0,0.0,0.0,0.0,0.0
756,8482684,Luke Hughes,D,NJD,21,0.0,0.0,0.0,0.0,0.0
757,8482699,Dylan Guenther,R,UTA,21,0.0,0.0,0.0,0.0,0.0
758,8482702,Logan Stankoven,C,DAL,21,0.0,0.0,0.0,0.0,0.0
759,8482705,Cole Sillinger,C,CBJ,21,0.0,0.0,0.0,0.0,0.0
760,8482712,Oskar Olausson,R,COL,22,0.0,0.0,0.0,0.0,0.0
761,8482713,Mackie Samoskevich,R,FLA,22,0.0,0.0,0.0,0.0,0.0
762,8482730,Brandt Clarke,D,LAK,21,0.0,0.0,0.0,0.0,0.0
763,8482733,Logan Mailloux,D,MTL,31,0.0,0.0,0.0,0.0,0.0
764,8482737,Zack Bolduc,C,STL,21,0.0,0.0,0.0,0.0,0.0
765,8482740,Wyatt Johnston,C,DAL,21,0.0,0.0,0.0,0.0,0.0
766,8482744,James Malatesta,L,CBJ,21,0.0,0.0,0.0,0.0,0.0
767,8482745,Mason McTavish,C,ANA,21,0.0,0.0,0.0,0.0,0.0
768,8482747,Brennan Othmann,L,NYR,21,0.0,0.0,0.0,0.0,0.0
769,8482749,Joshua Roy,R,MTL,21,0.0,0.0,0.0,0.0,0.0
770,8482751,Ryan Winterton,C,SEA,21,0.0,0.0,0.0,0.0,0.0
771,8482762,Simon Edvinsson,D,DET,21,0.0,0.0,0.0,0.0,0.0
772,8482765,Isak Rosen,R,BUF,21,0.0,0.0,0.0,0.0,0.0
773,8482784,Zach Dean,C,STL,21,0.0,0.0,0.0,0.0,0.0
774,8482787,Nikita Chibrikov,R,WPG,31,0.0,0.0,0.0,0.0,0.0
775,8482803,Olen Zellweger,D,ANA,21,0.0,0.0,0.0,0.0,0.0
776,8482807,Ethan Del Mastro,D,CHI,21,0.0,0.0,0.0,0.0,0.0
777,8482809,Jackson Blake,R,CAR,21,0.0,0.0,0.0,0.0,0.0
778,8482858,Ryker Evans,D,SEA,23,0.0,0.0,0.0,0.0,0.0
779,8482859,Zack Ostapchuk,C,OTT,21,0.0,0.0,0.0,0.0,0.0
780,8482861,Vincent Iorio,D,WSH,22,0.0,0.0,0.0,0.0,0.0
781,8482929,Emil Lilleberg,D,TBL,23,0.0,0.0,0.0,0.0,0.0
782,8482964,Arber Xhekaj,D,MTL,23,0.0,0.0,0.0,0.0,0.0
783,8483012,Logan Morrison,C,SEA,22,0.0,0.0,0.0,0.0,0.0
784,8483045,Cameron Butler,R,CBJ,31,0.0,0.0,0.0,0.0,0.0
785,8483395,Arshdeep Bains,L,VAN,23,0.0,0.0,0.0,0.0,0.0
786,8483397,Marc McLaughlin,C,BOS,25,0.0,0.0,0.0,0.0,0.0
787,8483398,Declan Carlile,D,TBL,31,0.0,0.0,0.0,0.0,0.0
788,8483401,Marc Johnstone,R,PIT,28,0.0,0.0,0.0,0.0,0.0
789,8483407,Brandon Scanlin,D,NYR,25,0.0,0.0,0.0,0.0,0.0
790,8483431,Logan Cooley,C,UTA,20,0.0,0.0,0.0,0.0,0.0
791,8483432,Luca Del Bel Belluz,C,CBJ,31,0.0,0.0,0.0,0.0,0.0
792,8483445,Cutter Gauthier,L,ANA,20,0.0,0.0,0.0,0.0,0.0
793,8483457,Lane Hutson,D,MTL,20,0.0,0.0,0.0,0.0,0.0
794,8483460,David Jiricek,D,CBJ,21,0.0,0.0,0.0,0.0,0.0
795,8483466,Kevin Korchinski,D,CHI,20,0.0,0.0,0.0,0.0,0.0
796,8483468,Jiri Kulich,C,BUF,20,0.0,0.0,0.0,0.0,0.0
797,8483471,Brad Lambert,C,WPG,31,0.0,0.0,0.0,0.0,0.0
798,8483482,Tristan Luneau,D,ANA,20,0.0,0.0,0.0,0.0,0.0
799,8483489,Fraser Minten,C,TOR,31,11.0,0.0,0.0,0.0,1.0
800,8483490,Pavel Mintyukov,D,ANA,21,0.0,0.0,0.0,0.0,0.0
801,8483491,Ivan Miroshnichenko,L,WSH,20,0.0,0.0,0.0,0.0,0.0
802,8483493,Frank Nazar,C,CHI,20,0.0,0.0,0.0,0.0,0.0
803,8483495,Simon Nemec,D,NJD,20,0.0,0.0,0.0,0.0,0.0
804,8483499,Liam Ohgren,L,MIN,20,0.0,0.0,0.0,0.0,0.0
805,8483505,Matthew Poitras,C,BOS,20,0.0,0.0,0.0,0.0,0.0
806,8483515,Juraj Slafkovsky,L,MTL,20,0.0,0.0,0.0,0.0,0.0
807,8483524,Shane Wright,C,SEA,20,0.0,0.0,0.0,0.0,0.0
808,8483531,Brian Halonen,L,NJD,25,0.0,0.0,0.0,0.0,0.0
809,8483546,Marshall Rifai,D,TOR,26,5.0,0.0,0.0,0.0,0.0
810,8483549,Lucas Condotta,L,MTL,27,0.0,0.0,0.0,0.0,0.0
811,8483565,Nick Blankenburg,D,NSH,26,0.0,0.0,0.0,0.0,0.0
812,8483567,Georgii Merkulov,C,BOS,24,0.0,0.0,0.0,0.0,0.0
813,8483570,Ben Meyers,C,SEA,26,0.0,0.0,0.0,0.0,0.0
814,8483597,Milos Kelemen,L,UTA,25,0.0,0.0,0.0,0.0,0.0
815,8483609,Adam Klapka,R,CGY,24,0.0,0.0,0.0,0.0,0.0
816,8483619,Filip Roos,D,OTT,25,0.0,0.0,0.0,0.0,0.0
817,8483630,Pavol Regenda,L,ANA,25,0.0,0.0,0.0,0.0,0.0
818,8483763,Maksymilian Szuber,D,UTA,22,0.0,0.0,0.0,0.0,0.0
819,8483808,Andrei Kuzmenko,L,CGY,28,0.0,0.0,0.0,0.0,0.0
820,8483920,Pierrick Dube,R,WSH,23,0.0,0.0,0.0,0.0,0.0
821,8484144,Connor Bedard,C,CHI,19,0.0,0.0,0.0,0.0,0.0
822,8484145,Zach Benson,L,BUF,19,0.0,0.0,0.0,0.0,0.0
823,8484149,Gavin Brindley,C,CBJ,20,0.0,0.0,0.0,0.0,0.0
824,8484153,Leo Carlsson,C,ANA,20,0.0,0.0,0.0,0.0,0.0
825,8484166,Adam Fantilli,C,CBJ,20,0.0,0.0,0.0,0.0,0.0
826,8484203,Bradly Nadeau,L,CAR,19,0.0,0.0,0.0,0.0,0.0
827,8484254,Akito Hirose,D,VAN,25,0.0,0.0,0.0,0.0,0.0
828,8484255,Jason Polin,R,COL,25,0.0,0.0,0.0,0.0,0.0
829,8484258,Sam Malinski,D,COL,26,0.0,0.0,0.0,0.0,0.0
830,8484259,Ondrej Pavel,C,COL,31,0.0,0.0,0.0,0.0,0.0
831,8484287,Cole McWard,D,VAN,23,0.0,0.0,0.0,0.0,0.0
832,8484304,Uvis Balinskis,D,FLA,28,0.0,0.0,0.0,0.0,0.0
833,8484321,Nikolas Matinpalo,D,OTT,26,0.0,0.0,0.0,0.0,0.0
834,8484325,Waltteri Merela,C,TBL,26,0.0,0.0,0.0,0.0,0.0
835,8484326,Patrik Koch,D,UTA,28,0.0,0.0,0.0,0.0,0.0
836,8484911,Collin Graf,R,SJS,22,0.0,0.0,0.0,0.0,0.0
